Augustina                Ungurianu                23/07/1981               Digit
-                        Flag 1 Latenza Ampiezza  Flag 2 Latenza Ampiezza  Flag 3 Latenza Ampiezza  Flag 4 Latenza Ampiezza  Flag 5 Latenza Ampiezza  Interpicchi 1            Interpicchi 2            Flag 6 Latenza Ampiezza  Flag 7 Latenza Ampiezza  Commento                 Intensità Stimolo        Durata Stimolo           Lato di Stimolazione     Mediati
01, 05: AU   FZ          -                        -                        -                        -                        -                        -                        -                        -                        -                        -                        65,0mA                   200µs                    Sinistro                 133
02, 06: C3'   C4'        -                        -                        N20 - 17,21ms - 0,01µV   P25 - 20,94ms - 0,31µV   N30 - 30,76ms - 0,73µV   Ampl - N20-P25 - 0,31µV  -                        P45 - 41,99ms - 0,23µV   -                        -                        65,0mA                   200µs                    Sinistro                 133
03, 07: AC   CV6         -                        -                        -                        -                        -                        -                        -                        -                        -                        -                        65,0mA                   200µs                    Sinistro                 133
04, 08: ERBI   RB        -                        -                        -                        -                        -                        -                        -                        -                        -                        -                        65,0mA                   200µs                    Sinistro                 133

1638                     1638                     1638                     1638                     1638                     1638                     1638                     1638
+0020,0000               -0032,0000               -0130,0000               +0129,0000               -0036,0000               +0020,0000               -0107,0000               +0234,0000
+0020,0000               -0032,0000               -0130,0000               +0129,0000               -0036,0000               +0020,0000               -0106,0000               +0233,0000
+0020,0000               -0032,0000               -0130,0000               +0129,0000               -0036,0000               +0020,0000               -0106,0000               +0233,0000
+0020,0000               -0032,0000               -0129,0000               +0129,0000               -0036,0000               +0020,0000               -0106,0000               +0233,0000
+0020,0000               -0032,0000               -0129,0000               +0128,0000               -0036,0000               +0020,0000               -0106,0000               +0232,0000
+0020,0000               -0032,0000               -0129,0000               +0128,0000               -0035,0000               +0020,0000               -0106,0000               +0231,0000
+0020,0000               -0031,0000               -0129,0000               +0128,0000               -0035,0000               +0020,0000               -0105,0000               +0231,0000
+0020,0000               -0031,0000               -0128,0000               +0127,0000               -0035,0000               +0020,0000               -0105,0000               +0230,0000
+0020,0000               -0031,0000               -0128,0000               +0127,0000               -0035,0000               +0020,0000               -0105,0000               +0229,0000
+0020,0000               -0031,0000               -0127,0000               +0127,0000               -0035,0000               +0020,0000               -0104,0000               +0228,0000
+0020,0000               -0031,0000               -0127,0000               +0126,0000               -0035,0000               +0020,0000               -0104,0000               +0228,0000
+0020,0000               -0031,0000               -0126,0000               +0126,0000               -0035,0000               +0020,0000               -0104,0000               +0227,0000
+0019,0000               -0031,0000               -0126,0000               +0125,0000               -0035,0000               +0019,0000               -0103,0000               +0226,0000
+0019,0000               -0031,0000               -0125,0000               +0125,0000               -0035,0000               +0019,0000               -0103,0000               +0225,0000
+0019,0000               -0031,0000               -0125,0000               +0124,0000               -0034,0000               +0019,0000               -0102,0000               +0224,0000
+0019,0000               -0030,0000               -0125,0000               +0124,0000               -0034,0000               +0019,0000               -0102,0000               +0223,0000
+0019,0000               -0030,0000               -0124,0000               +0123,0000               -0034,0000               +0019,0000               -0102,0000               +0223,0000
+0019,0000               -0030,0000               -0124,0000               +0123,0000               -0034,0000               +0019,0000               -0101,0000               +0222,0000
+0019,0000               -0030,0000               -0123,0000               +0122,0000               -0034,0000               +0019,0000               -0101,0000               +0221,0000
+0019,0000               -0030,0000               -0123,0000               +0122,0000               -0034,0000               +0019,0000               -0100,0000               +0220,0000
+0019,0000               -0030,0000               -0122,0000               +0121,0000               -0034,0000               +0019,0000               -0100,0000               +0219,0000
+0019,0000               -0030,0000               -0122,0000               +0121,0000               -0033,0000               +0019,0000               -0100,0000               +0218,0000
+0019,0000               -0030,0000               -0121,0000               +0120,0000               -0033,0000               +0019,0000               -0099,0000               +0217,0000
+0019,0000               -0030,0000               -0121,0000               +0120,0000               -0033,0000               +0019,0000               -0099,0000               +0217,0000
