Francesco                Gazzato                  27/10/1946               Digit
-                        Flag 1 Latenza Ampiezza  Flag 2 Latenza Ampiezza  Flag 3 Latenza Ampiezza  Flag 4 Latenza Ampiezza  Interpicchi 1            Interpicchi 2            Interpicchi 3            Interpicchi 4            Intensità Stimolo        Durata Stimolo           Lato di Stimolazione
01, 05: FZ   CC          -                        -                        -                        -                        -                        -                        -                        -                        20,7mA                   100µs                    Sinistro
02, 06: AU   FP          P14 - 16,17ms - 0,71µV   -                        -                        -                        -                        -                        -                        -                        20,7mA                   100µs                    Sinistro
03, 07: AU   CC          P14 - 16,48ms - 0,74µV   N18 - 19,65ms - 0,21µV   -                        -                        -                        -                        -                        -                        20,7mA                   100µs                    Sinistro
04, 08: AC   CV6         P/N13 - 15,69ms - 0,57µV -                        -                        -                        -                        -                        -                        -                        20,7mA                   100µs                    Sinistro

1638                     1638                     1638                     1638                     1638                     1638                     1638                     1638
+0027,0000               -0024,0000               -0008,0000               +0001,0000               +0000,0000               +0000,0000               -0013,0000               -0009,0000
+0027,0000               -0024,0000               -0008,0000               +0001,0000               +0000,0000               +0000,0000               -0013,0000               -0009,0000
+0027,0000               -0024,0000               -0008,0000               +0001,0000               +0000,0000               +0000,0000               -0013,0000               -0009,0000
+0027,0000               -0024,0000               -0008,0000               +0001,0000               +0000,0000               +0000,0000               -0013,0000               -0009,0000
+0027,0000               -0024,0000               -0008,0000               +0001,0000               +0000,0000               +0000,0000               -0013,0000               -0009,0000
+0027,0000               -0024,0000               -0008,0000               +0001,0000               +0000,0000               +0000,0000               -0013,0000               -0009,0000
+0027,0000               -0024,0000               -0008,0000               +0001,0000               +0000,0000               +0000,0000               -0013,0000               -0009,0000
+0027,0000               -0024,0000               -0008,0000               +0001,0000               +0000,0000               +0000,0000               -0013,0000               -0009,0000
+0027,0000               -0024,0000               -0008,0000               +0001,0000               +0000,0000               +0000,0000               -0013,0000               -0009,0000
+0026,0000               -0024,0000               -0008,0000               +0001,0000               +0000,0000               +0000,0000               -0013,0000               -0009,0000
+0026,0000               -0023,0000               -0008,0000               +0001,0000               +0000,0000               +0000,0000               -0013,0000               -0009,0000
+0026,0000               -0023,0000               -0008,0000               +0001,0000               +0000,0000               +0000,0000               -0013,0000               -0009,0000
+0026,0000               -0023,0000               -0008,0000               +0001,0000               +0000,0000               +0000,0000               -0013,0000               -0009,0000
+0026,0000               -0023,0000               -0008,0000               +0001,0000               +0000,0000               +0000,0000               -0013,0000               -0009,0000
+0026,0000               -0023,0000               -0008,0000               +0001,0000               +0000,0000               +0000,0000               -0013,0000               -0009,0000
+0026,0000               -0023,0000               -0008,0000               +0001,0000               +0000,0000               +0000,0000               -0013,0000               -0009,0000
+0026,0000               -0023,0000               -0008,0000               +0001,0000               +0000,0000               +0000,0000               -0013,0000               -0009,0000
+0026,0000               -0023,0000               -0008,0000               +0001,0000               +0000,0000               +0000,0000               -0012,0000               -0009,0000
+0026,0000               -0023,0000               -0008,0000               +0001,0000               +0000,0000               +0000,0000               -0012,0000               -0009,0000
+0025,0000               -0023,0000               -0008,0000               +0001,0000               +0000,0000               +0000,0000               -0012,0000               -0009,0000
+0025,0000               -0022,0000               -0008,0000               +0001,0000               +0000,0000               +0000,0000               -0012,0000               -0009,0000
+0025,0000               -0022,0000               -0008,0000               +0001,0000               +0000,0000               +0000,0000               -0012,0000               -0009,0000
+0025,0000               -0022,0000               -0008,0000               +0001,0000               +0000,0000               +0000,0000               -0012,0000               -0009,0000
+0025,0000               -0022,0000               -0008,0000               +0001,0000               +0000,0000               +0000,0000               -0012,0000               -0009,0000
