Gianferdinando           Angeletti                19/01/1928               Digit
-                        Flag 1 Latenza Ampiezza  Flag 2 Latenza Ampiezza  Flag 3 Latenza Ampiezza  Flag 4 Latenza Ampiezza  Flag 5 Latenza Ampiezza  Interpicchi 1            Interpicchi 2            Flag 6 Latenza Ampiezza  Flag 7 Latenza Ampiezza  Flag 8 Latenza Ampiezza  Commento                 Intensità Stimolo        Durata Stimolo           Lato di Stimolazione     Mediati                  Interpicchi 3            Interpicchi 4
01, 05: AU   C3'         P14 - 18,86ms - 0,32µV   N18 - 23,19ms - 0,59µV   -                        -                        -                        -                        -                        -                        -                        -                        -                        20,0mA                   200µs                    Destro                   140                      -                        -
02, 06: FZ   C3'         -                        -                        N20 - 26,49ms - 1,25µV   P25 - 32,04ms - 8,05µV   N30 - 40,71ms - 3,08µV   Ampl - N20-P25 - 9,30µV  -                        P45 - 55,36ms - 3,02µV   N60 - 80,87ms - 3,81µV   -                        -                        20,0mA                   200µs                    Destro                   140                      -                        -
03, 07: AC   CV6         P/N13 - 18,55ms - 1,50µV -                        -                        -                        -                        Time - P/N13-N20 - 7,93ms-                        -                        -                        -                        -                        20,0mA                   200µs                    Destro                   140                      -                        -
04, 08: ERBC   RB        P/N9 - 14,89ms - 0,59µV  -                        -                        -                        -                        -                        -                        -                        -                        -                        -                        20,0mA                   200µs                    Destro                   140                      -                        -

1638                     1638                     1638                     1638                     1638                     1638                     1638                     1638
-0332,0000               +0093,0000               +0168,0000               -0304,0000               -0214,0000               -0019,0000               +0315,0000               -0410,0000
-0332,0000               +0093,0000               +0168,0000               -0304,0000               -0214,0000               -0019,0000               +0314,0000               -0410,0000
-0332,0000               +0093,0000               +0168,0000               -0303,0000               -0214,0000               -0019,0000               +0314,0000               -0409,0000
-0331,0000               +0093,0000               +0167,0000               -0303,0000               -0213,0000               -0019,0000               +0313,0000               -0408,0000
-0331,0000               +0092,0000               +0167,0000               -0303,0000               -0213,0000               -0019,0000               +0312,0000               -0407,0000
-0330,0000               +0092,0000               +0167,0000               -0302,0000               -0212,0000               -0019,0000               +0312,0000               -0406,0000
-0330,0000               +0092,0000               +0167,0000               -0302,0000               -0211,0000               -0019,0000               +0311,0000               -0405,0000
-0329,0000               +0092,0000               +0166,0000               -0301,0000               -0211,0000               -0019,0000               +0310,0000               -0404,0000
-0328,0000               +0092,0000               +0166,0000               -0300,0000               -0210,0000               -0019,0000               +0309,0000               -0402,0000
-0327,0000               +0091,0000               +0165,0000               -0299,0000               -0209,0000               -0019,0000               +0307,0000               -0401,0000
-0326,0000               +0091,0000               +0165,0000               -0298,0000               -0208,0000               -0019,0000               +0306,0000               -0399,0000
-0325,0000               +0091,0000               +0164,0000               -0298,0000               -0208,0000               -0019,0000               +0305,0000               -0398,0000
-0324,0000               +0091,0000               +0164,0000               -0297,0000               -0207,0000               -0018,0000               +0304,0000               -0396,0000
-0323,0000               +0090,0000               +0163,0000               -0296,0000               -0206,0000               -0018,0000               +0303,0000               -0395,0000
-0322,0000               +0090,0000               +0163,0000               -0295,0000               -0205,0000               -0018,0000               +0302,0000               -0393,0000
-0321,0000               +0090,0000               +0162,0000               -0294,0000               -0204,0000               -0018,0000               +0300,0000               -0392,0000
-0320,0000               +0089,0000               +0162,0000               -0293,0000               -0204,0000               -0018,0000               +0299,0000               -0390,0000
-0319,0000               +0089,0000               +0161,0000               -0292,0000               -0203,0000               -0018,0000               +0298,0000               -0389,0000
-0317,0000               +0089,0000               +0160,0000               -0290,0000               -0202,0000               -0018,0000               +0297,0000               -0387,0000
-0316,0000               +0088,0000               +0160,0000               -0289,0000               -0201,0000               -0018,0000               +0296,0000               -0386,0000
-0315,0000               +0088,0000               +0159,0000               -0288,0000               -0201,0000               -0018,0000               +0295,0000               -0384,0000
-0314,0000               +0088,0000               +0159,0000               -0287,0000               -0200,0000               -0018,0000               +0294,0000               -0383,0000
-0313,0000               +0087,0000               +0158,0000               -0286,0000               -0199,0000               -0018,0000               +0293,0000               -0381,0000
-0312,0000               +0087,0000               +0157,0000               -0285,0000               -0198,0000               -0018,0000               +0291,0000               -0380,0000
-0310,0000               +0087,0000               +0157,0000               -0284,0000               -0197,0000               -0018,0000               +0290,0000               -0378,0000
-0309,0000               +0086,0000               +0156,0000               -0283,0000               -0197,0000               -0018,0000               +0289,0000               -0377,0000
-0308,0000               +0086,0000               +0156,0000               -0282,0000               -0196,0000               -0017,0000               +0288,0000               -0375,0000
-0307,0000               +0086,0000               +0155,0000               -0281,0000               -0195,0000               -0017,0000               +0287,0000               -0374,0000
-0306,0000               +0085,0000               +0154,0000               -0280,0000               -0194,0000               -0017,0000               +0286,0000               -0373,0000
-0304,0000               +0085,0000               +0154,0000               -0279,0000               -0194,0000               -0017,0000               +0285,0000               -0371,0000
-0303,0000               +0085,0000               +0153,0000               -0277,0000               -0193,0000               -0017,0000               +0284,0000               -0370,0000
-0302,0000               +0084,0000               +0153,0000               -0276,0000               -0192,0000               -0017,0000               +0283,0000               -0368,0000
-0301,0000               +0084,0000               +0152,0000               -0275,0000               -0191,0000               -0017,0000               +0281,0000               -0367,0000
-0300,0000               +0084,0000               +0151,0000               -0274,0000               -0191,0000               -0017,0000               +0280,0000               -0365,0000
-0299,0000               +0083,0000               +0151,0000               -0273,0000               -0190,0000               -0017,0000               +0279,0000               -0364,0000
-0297,0000               +0083,0000               +0150,0000               -0272,0000               -0189,0000               -0017,0000               +0278,0000               -0363,0000
-0296,0000               +0083,0000               +0150,0000               -0271,0000               -0189,0000               -0017,0000               +0277,0000               -0361,0000
-0295,0000               +0082,0000               +0149,0000               -0270,0000               -0188,0000               -0017,0000               +0276,0000               -0360,0000
-0294,0000               +0082,0000               +0149,0000               -0269,0000               -0187,0000               -0017,0000               +0275,0000               -0359,0000
-0293,0000               +0082,0000               +0148,0000               -0268,0000               -0186,0000               -0017,0000               +0274,0000               -0357,0000
-0292,0000               +0082,0000               +0147,0000               -0267,0000               -0186,0000               -0016,0000               +0273,0000               -0356,0000
-0291,0000               +0081,0000               +0147,0000               -0266,0000               -0185,0000               -0016,0000               +0272,0000               -0354,0000
-0290,0000               +0081,0000               +0146,0000               -0265,0000               -0184,0000               -0016,0000               +0271,0000               -0353,0000
-0288,0000               +0081,0000               +0146,0000               -0264,0000               -0184,0000               -0016,0000               +0270,0000               -0352,0000
-0287,0000               +0080,0000               +0145,0000               -0263,0000               -0183,0000               -0016,0000               +0269,0000               -0350,0000
-0286,0000               +0080,0000               +0145,0000               -0262,0000               -0182,0000               -0016,0000               +0268,0000               -0349,0000
-0285,0000               +0080,0000               +0144,0000               -0261,0000               -0181,0000               -0016,0000               +0267,0000               -0348,0000
-0284,0000               +0079,0000               +0144,0000               -0260,0000               -0181,0000               -0016,0000               +0266,0000               -0346,0000
-0283,0000               +0079,0000               +0143,0000               -0259,0000               -0180,0000               -0016,0000               +0265,0000               -0345,0000
-0282,0000               +0079,0000               +0142,0000               -0258,0000               -0179,0000               -0016,0000               +0264,0000               -0344,0000
-0281,0000               +0078,0000               +0142,0000               -0257,0000               -0179,0000               -0016,0000               +0263,0000               -0342,0000
-0280,0000               +0078,0000               +0141,0000               -0256,0000               -0178,0000               -0016,0000               +0262,0000               -0341,0000
-0279,0000               +0078,0000               +0141,0000               -0255,0000               -0177,0000               -0016,0000               +0261,0000               -0340,0000
-0277,0000               +0078,0000               +0140,0000               -0254,0000               -0177,0000               -0016,0000               +0260,0000               -0338,0000
-0276,0000               +0077,0000               +0140,0000               -0253,0000               -0176,0000               -0016,0000               +0259,0000               -0337,0000
-0275,0000               +0077,0000               +0139,0000               -0252,0000               -0175,0000               -0015,0000               +0258,0000               -0336,0000
-0274,0000               +0077,0000               +0139,0000               -0251,0000               -0174,0000               -0015,0000               +0257,0000               -0335,0000
-0273,0000               +0076,0000               +0138,0000               -0250,0000               -0174,0000               -0015,0000               +0256,0000               -0333,0000
-0272,0000               +0076,0000               +0138,0000               -0249,0000               -0173,0000               -0015,0000               +0255,0000               -0332,0000
-0271,0000               +0076,0000               +0137,0000               -0248,0000               -0172,0000               -0015,0000               +0254,0000               -0331,0000
-0269,0000               +0076,0000               +0137,0000               -0247,0000               -0172,0000               -0015,0000               +0253,0000               -0329,0000
-0268,0000               +0076,0000               +0136,0000               -0246,0000               -0171,0000               -0015,0000               +0252,0000               -0328,0000
-0266,0000               +0075,0000               +0136,0000               -0245,0000               -0170,0000               -0015,0000               +0251,0000               -0327,0000
