Fernanda                 Berton                   13/05/1956               Digit
-                        Flag 1 Latenza Ampiezza  Flag 2 Latenza Ampiezza  Flag 3 Latenza Ampiezza  Flag 4 Latenza Ampiezza  Flag 5 Latenza Ampiezza  Interpicchi 1            Interpicchi 2            Interpicchi 3            Interpicchi 4            Commento                 Intensità Stimolo        Durata Stimolo           Lato di Stimolazione     Mediati
01, 05: AU   C3'         P14 - 20,81ms - 6,49µV   -                        N20 - 24,05ms - 0,68µV   -                        -                        -                        -                        -                        -                        -                        23,0mA                   100µs                    Destro                   500
02, 06: ! FZ   C3'       -                        -                        N20 - 20,81ms - -7,28µV  P25 - 23,93ms - -0,66µV  -                        Ampl - N20-P25 - 6,62µV  -                        -                        -                        -                        23,0mA                   100µs                    Destro                   500
03, 07: AC   CV6         P/N13 - 13,67ms - 1,49µV -                        -                        -                        -                        Time - P/N13-N20 - 7,14ms-                        -                        -                        -                        23,0mA                   100µs                    Destro                   500
04, 08: ERBC   RB        P/N9 - 11,29ms - 0,53µV  -                        -                        -                        -                        -                        -                        -                        -                        -                        23,0mA                   100µs                    Destro                   500

1638                     1638                     1638                     1638                     1638                     1638                     1638                     1638
+0022,0000               +0000,0000               +0158,0000               -0322,0000               -0014,0000               -0061,0000               +0147,0000               -0384,0000
+0022,0000               +0000,0000               +0158,0000               -0321,0000               -0014,0000               -0061,0000               +0147,0000               -0384,0000
+0022,0000               +0000,0000               +0157,0000               -0321,0000               -0014,0000               -0061,0000               +0146,0000               -0383,0000
+0022,0000               +0000,0000               +0157,0000               -0320,0000               -0014,0000               -0060,0000               +0146,0000               -0382,0000
+0022,0000               +0000,0000               +0156,0000               -0319,0000               -0014,0000               -0060,0000               +0146,0000               -0381,0000
+0022,0000               +0000,0000               +0156,0000               -0318,0000               -0014,0000               -0060,0000               +0145,0000               -0380,0000
+0022,0000               +0000,0000               +0155,0000               -0317,0000               -0014,0000               -0060,0000               +0145,0000               -0378,0000
+0022,0000               +0000,0000               +0155,0000               -0316,0000               -0014,0000               -0060,0000               +0144,0000               -0377,0000
+0022,0000               +0000,0000               +0154,0000               -0314,0000               -0014,0000               -0059,0000               +0143,0000               -0375,0000
+0022,0000               +0000,0000               +0153,0000               -0313,0000               -0014,0000               -0059,0000               +0143,0000               -0374,0000
+0022,0000               +0000,0000               +0153,0000               -0312,0000               -0014,0000               -0059,0000               +0142,0000               -0372,0000
+0021,0000               +0000,0000               +0152,0000               -0311,0000               -0014,0000               -0059,0000               +0142,0000               -0371,0000
+0021,0000               +0000,0000               +0152,0000               -0310,0000               -0014,0000               -0058,0000               +0141,0000               -0370,0000
+0021,0000               +0000,0000               +0151,0000               -0308,0000               -0014,0000               -0058,0000               +0141,0000               -0368,0000
+0021,0000               +0000,0000               +0151,0000               -0307,0000               -0014,0000               -0058,0000               +0140,0000               -0367,0000
+0021,0000               +0000,0000               +0150,0000               -0306,0000               -0014,0000               -0058,0000               +0140,0000               -0365,0000
+0021,0000               +0000,0000               +0149,0000               -0305,0000               -0013,0000               -0058,0000               +0139,0000               -0364,0000
+0021,0000               +0000,0000               +0149,0000               -0304,0000               -0013,0000               -0057,0000               +0139,0000               -0362,0000
+0021,0000               +0000,0000               +0148,0000               -0303,0000               -0013,0000               -0057,0000               +0138,0000               -0361,0000
+0021,0000               +0000,0000               +0148,0000               -0301,0000               -0013,0000               -0057,0000               +0137,0000               -0360,0000
+0021,0000               +0000,0000               +0147,0000               -0300,0000               -0013,0000               -0057,0000               +0137,0000               -0358,0000
+0021,0000               +0000,0000               +0147,0000               -0299,0000               -0013,0000               -0056,0000               +0136,0000               -0357,0000
+0021,0000               +0000,0000               +0146,0000               -0298,0000               -0013,0000               -0056,0000               +0136,0000               -0356,0000
+0020,0000               +0000,0000               +0145,0000               -0297,0000               -0013,0000               -0056,0000               +0135,0000               -0354,0000
+0020,0000               +0000,0000               +0145,0000               -0296,0000               -0013,0000               -0056,0000               +0135,0000               -0353,0000
+0020,0000               +0000,0000               +0144,0000               -0294,0000               -0013,0000               -0056,0000               +0134,0000               -0351,0000
+0020,0000               +0000,0000               +0144,0000               -0293,0000               -0013,0000               -0055,0000               +0134,0000               -0350,0000
+0020,0000               +0000,0000               +0143,0000               -0292,0000               -0013,0000               -0055,0000               +0133,0000               -0349,0000
+0020,0000               +0000,0000               +0143,0000               -0291,0000               -0013,0000               -0055,0000               +0133,0000               -0347,0000
+0020,0000               +0000,0000               +0142,0000               -0290,0000               -0013,0000               -0055,0000               +0132,0000               -0346,0000
+0020,0000               +0000,0000               +0142,0000               -0289,0000               -0013,0000               -0054,0000               +0132,0000               -0345,0000
+0020,0000               +0000,0000               +0141,0000               -0288,0000               -0013,0000               -0054,0000               +0131,0000               -0343,0000
+0020,0000               +0000,0000               +0140,0000               -0287,0000               -0013,0000               -0054,0000               +0131,0000               -0342,0000
+0020,0000               +0000,0000               +0140,0000               -0286,0000               -0013,0000               -0054,0000               +0130,0000               -0341,0000
+0020,0000               +0000,0000               +0139,0000               -0284,0000               -0012,0000               -0054,0000               +0130,0000               -0340,0000
+0020,0000               +0000,0000               +0139,0000               -0283,0000               -0012,0000               -0053,0000               +0129,0000               -0338,0000
+0019,0000               +0000,0000               +0138,0000               -0282,0000               -0012,0000               -0053,0000               +0129,0000               -0337,0000
+0019,0000               +0000,0000               +0138,0000               -0281,0000               -0012,0000               -0053,0000               +0128,0000               -0336,0000
+0019,0000               +0000,0000               +0137,0000               -0280,0000               -0012,0000               -0053,0000               +0128,0000               -0334,0000
+0019,0000               +0000,0000               +0137,0000               -0279,0000               -0012,0000               -0053,0000               +0127,0000               -0333,0000
+0019,0000               +0000,0000               +0136,0000               -0278,0000               -0012,0000               -0052,0000               +0127,0000               -0332,0000
